time	V(N004,N005)
3.554733929386705e-002	9.324270e+000
3.564499554386705e-002	9.315169e+000
3.574265179386705e-002	9.306077e+000
3.584030804386705e-002	9.296993e+000
3.593796429386705e-002	9.287918e+000
3.603562054386705e-002	9.278856e+000
3.613327679386705e-002	9.269828e+000
3.623093304386706e-002	9.260903e+000
3.628605921565849e-002	9.256005e+000
3.631884557577282e-002	9.253258e+000
3.635466192311092e-002	9.250554e+000
3.639299851670286e-002	9.248247e+000
3.645190329137019e-002	9.246247e+000
3.651949630951393e-002	9.246607e+000
3.659403897067147e-002	9.250893e+000
3.667912525748692e-002	9.260864e+000
3.677678150748692e-002	9.278193e+000
3.687443775748692e-002	9.300889e+000
3.697209400748693e-002	9.327998e+000
3.706975025748693e-002	9.358276e+000
3.716740650748693e-002	9.390481e+000
3.726506275748693e-002	9.423413e+000
3.736271900748693e-002	9.455940e+000
3.746037525748693e-002	9.487010e+000
3.755803150748693e-002	9.515657e+000
3.765568775748693e-002	9.541014e+000
3.775334400748694e-002	9.562322e+000
3.785100025748694e-002	9.578952e+000
3.794865650748694e-002	9.590448e+000
3.804631275748694e-002	9.596601e+000
3.814396900748694e-002	9.597580e+000
3.824162525748694e-002	9.594302e+000
3.831052088056298e-002	9.589870e+000
3.837852759717864e-002	9.584299e+000
3.842318724444476e-002	9.580304e+000
3.845843437385210e-002	9.577029e+000
3.849402286073882e-002	9.573674e+000
3.853433658687050e-002	9.569846e+000
3.858076129353494e-002	9.565421e+000
3.864042942180051e-002	9.559724e+000
3.872161575937784e-002	9.551971e+000
3.881927200937784e-002	9.542648e+000
3.891692825937784e-002	9.533333e+000
3.901458450937784e-002	9.524028e+000
3.911224075937785e-002	9.514732e+000
3.920989700937785e-002	9.505445e+000
3.930755325937785e-002	9.496167e+000
3.940520950937785e-002	9.486898e+000
3.950286575937785e-002	9.477637e+000
3.960052200937785e-002	9.468386e+000
3.969817825937785e-002	9.459145e+000
3.989349075937786e-002	9.440688e+000
4.008880325937786e-002	9.422267e+000
4.038177200937786e-002	9.394703e+000
4.067474075937787e-002	9.367220e+000
4.096770950937787e-002	9.339817e+000
4.126067825937788e-002	9.312494e+000
4.155364700937788e-002	9.285252e+000
4.184661575937788e-002	9.258089e+000
4.213958450937789e-002	9.231005e+000
4.243255325937789e-002	9.204000e+000
4.272552200937790e-002	9.177075e+000
4.301849075937790e-002	9.150228e+000
4.321380325937790e-002	9.132374e+000
4.331145950937791e-002	9.123460e+000
4.340911575937791e-002	9.114555e+000
4.350677200937791e-002	9.105658e+000
4.360442825937791e-002	9.096771e+000
4.370208450937791e-002	9.087891e+000
4.379974075937791e-002	9.079021e+000
4.389739700937791e-002	9.070159e+000
4.399505325937791e-002	9.061306e+000
4.409270950937792e-002	9.052464e+000
4.419036575937792e-002	9.043645e+000
4.425197975016789e-002	9.038114e+000
4.427837262157267e-002	9.035773e+000
4.430290932058614e-002	9.033644e+000
4.432696241335141e-002	9.031626e+000
4.435069393945343e-002	9.029758e+000
4.437784518384481e-002	9.027867e+000
4.441098587591960e-002	9.026167e+000
4.446264987444334e-002	9.025142e+000
4.451906716748462e-002	9.026732e+000
4.458359414528189e-002	9.032767e+000
4.466016456104587e-002	9.046039e+000
4.475782081104587e-002	9.071452e+000
4.485547706104587e-002	9.105273e+000
4.495313331104587e-002	9.146741e+000
4.505078956104587e-002	9.194424e+000
4.514844581104587e-002	9.246870e+000
4.524610206104587e-002	9.302665e+000
4.534375831104587e-002	9.360459e+000
4.544141456104588e-002	9.418980e+000
4.553907081104588e-002	9.477035e+000
4.563672706104588e-002	9.533516e+000
4.573438331104588e-002	9.587398e+000
4.583203956104588e-002	9.637739e+000
4.592969581104588e-002	9.683686e+000
4.602735206104588e-002	9.724475e+000
4.612500831104589e-002	9.759436e+000
4.622266456104589e-002	9.788009e+000
4.632032081104589e-002	9.809769e+000
4.641797706104589e-002	9.824479e+000
4.651563331104589e-002	9.832196e+000
4.661328956104589e-002	9.833740e+000
4.668792292416984e-002	9.831247e+000
4.675129750937816e-002	9.827032e+000
4.681604777996498e-002	9.821623e+000
4.684955597337739e-002	9.818561e+000
4.687555444566369e-002	9.816092e+000
4.690196236878585e-002	9.813550e+000
4.693159566364792e-002	9.810676e+000
4.696337658234102e-002	9.807578e+000
4.700183236118884e-002	9.803819e+000
4.704865538980518e-002	9.799236e+000
4.711201483416153e-002	9.793034e+000
4.720452038650957e-002	9.783981e+000
4.730217663650958e-002	9.774432e+000
4.739983288650958e-002	9.764890e+000
4.749748913650958e-002	9.755359e+000
4.759514538650958e-002	9.745837e+000
4.769280163650958e-002	9.736324e+000
4.779045788650958e-002	9.726820e+000
4.788811413650958e-002	9.717327e+000
4.798577038650959e-002	9.707842e+000
4.808342663650959e-002	9.698366e+000
4.818108288650959e-002	9.688900e+000
4.827873913650959e-002	9.679442e+000
4.837639538650959e-002	9.669994e+000
4.857170788650959e-002	9.651126e+000
4.876702038650960e-002	9.632295e+000
4.896233288650960e-002	9.613500e+000
4.915764538650960e-002	9.594742e+000
4.935295788650961e-002	9.576020e+000
4.954827038650961e-002	9.557336e+000
4.974358288650961e-002	9.538687e+000
4.993889538650961e-002	9.520075e+000
5.013420788650962e-002	9.501500e+000
5.032952038650962e-002	9.482960e+000
5.052483288650962e-002	9.464456e+000
5.072014538650962e-002	9.445989e+000
5.091545788650963e-002	9.427558e+000
5.111077038650963e-002	9.409163e+000
5.130608288650963e-002	9.390803e+000
5.150139538650964e-002	9.372480e+000
5.159905163650964e-002	9.363332e+000
5.169670788650964e-002	9.354192e+000
5.179436413650964e-002	9.345062e+000
5.189202038650964e-002	9.335940e+000
5.198967663650964e-002	9.326827e+000
5.208733288650964e-002	9.317723e+000
5.218498913650965e-002	9.308629e+000
5.228264538650965e-002	9.299542e+000
5.238030163650965e-002	9.290465e+000
5.247795788650965e-002	9.281397e+000
5.257561413650965e-002	9.272337e+000
5.267327038650965e-002	9.263290e+000
5.277092663650965e-002	9.254274e+000
5.286858288650966e-002	9.245353e+000
5.292282721553285e-002	9.240524e+000
5.295455286270372e-002	9.237849e+000
5.298937323670475e-002	9.235177e+000
5.302551981857721e-002	9.232901e+000
5.307838667690352e-002	9.230865e+000
5.314475858890417e-002	9.230820e+000
5.321855257872191e-002	9.234539e+000
5.329862019014840e-002	9.243463e+000
5.339627644014840e-002	9.260509e+000
5.349393269014841e-002	9.283294e+000
5.359158894014841e-002	9.310982e+000
5.368924519014841e-002	9.342316e+000
5.378690144014841e-002	9.376031e+000
5.388455769014841e-002	9.410895e+000
5.398221394014841e-002	9.445742e+000
5.407987019014841e-002	9.479487e+000
5.417752644014841e-002	9.511122e+000
5.427518269014842e-002	9.539737e+000
5.437283894014842e-002	9.564520e+000
5.447049519014842e-002	9.584777e+000
5.456815144014842e-002	9.599957e+000
5.466580769014842e-002	9.609707e+000
5.476346394014842e-002	9.613972e+000
5.486112019014842e-002	9.613387e+000
5.493395898509116e-002	9.610146e+000
5.499775038618631e-002	9.605648e+000
5.506782033547209e-002	9.599776e+000
5.509899216861330e-002	9.596965e+000
5.513535004355329e-002	9.593572e+000
5.517001531969326e-002	9.590299e+000
5.520582315627211e-002	9.586893e+000
5.524878580487870e-002	9.582791e+000
5.530123993594614e-002	9.577775e+000
5.537217901641749e-002	9.570987e+000
5.546983526641749e-002	9.561647e+000
5.556749151641750e-002	9.552315e+000
5.566514776641750e-002	9.542991e+000
5.576280401641750e-002	9.533676e+000
5.586046026641750e-002	9.524371e+000
5.595811651641750e-002	9.515074e+000
5.605577276641750e-002	9.505787e+000
5.615342901641750e-002	9.496508e+000
5.625108526641751e-002	9.487239e+000
5.634874151641751e-002	9.477979e+000
5.654405401641751e-002	9.459485e+000
5.673936651641751e-002	9.441027e+000
5.703233526641752e-002	9.413408e+000
5.732530401641752e-002	9.385870e+000
5.761827276641753e-002	9.358413e+000
5.791124151641753e-002	9.331036e+000
5.820421026641753e-002	9.303739e+000
5.849717901641754e-002	9.276522e+000
5.879014776641754e-002	9.249384e+000
5.908311651641755e-002	9.222326e+000
5.937608526641755e-002	9.195347e+000
5.966905401641755e-002	9.168447e+000
5.986436651641756e-002	9.150557e+000
5.996202276641756e-002	9.141625e+000
6.005967901641756e-002	9.132703e+000
6.015733526641756e-002	9.123788e+000
6.025499151641756e-002	9.114882e+000
6.035264776641756e-002	9.105986e+000
6.045030401641757e-002	9.097097e+000
6.054796026641757e-002	9.088218e+000
6.064561651641757e-002	9.079347e+000
6.074327276641757e-002	9.070486e+000
6.084092901641757e-002	9.061649e+000
6.093858526641757e-002	9.052880e+000
6.098614675500991e-002	9.048692e+000
6.101234138799626e-002	9.046484e+000
6.104148342865432e-002	9.044198e+000
6.106850989336771e-002	9.042350e+000
6.110376706243154e-002	9.040672e+000
6.116106626270418e-002	9.039944e+000
6.122220415111603e-002	9.042325e+000
6.128750557741863e-002	9.049404e+000
6.137077871610262e-002	9.065177e+000
6.146843496610262e-002	9.092001e+000
6.156609121610262e-002	9.126937e+000
6.166374746610262e-002	9.169003e+000
6.176140371610262e-002	9.216768e+000
6.185905996610262e-002	9.268797e+000
6.195671621610262e-002	9.323703e+000
6.205437246610263e-002	9.380164e+000
6.215202871610263e-002	9.436937e+000
6.224968496610263e-002	9.492861e+000
6.234734121610263e-002	9.546857e+000
6.244499746610263e-002	9.597932e+000
6.254265371610263e-002	9.645178e+000
6.264030996610262e-002	9.687774e+000
6.273796621610261e-002	9.724994e+000
6.283562246610261e-002	9.756210e+000
6.293327871610260e-002	9.780921e+000
6.312859121610259e-002	9.809665e+000
6.322624746610259e-002	9.813851e+000
6.332390371610258e-002	9.812576e+000
6.338195208887812e-002	9.809451e+000
6.345497162227332e-002	9.803775e+000
6.348745282823473e-002	9.800917e+000
6.351907707211060e-002	9.797963e+000
6.354733914248539e-002	9.795272e+000
6.357571282853287e-002	9.792536e+000
6.360800770350499e-002	9.789402e+000
6.364395151604887e-002	9.785901e+000
6.368877597161310e-002	9.781524e+000
6.374617090287216e-002	9.775917e+000
6.382838467709678e-002	9.767886e+000
6.392604092709678e-002	9.758352e+000
6.402369717709677e-002	9.748828e+000
6.412135342709677e-002	9.739311e+000
6.421900967709676e-002	9.729806e+000
6.431666592709676e-002	9.720308e+000
6.441432217709675e-002	9.710820e+000
6.451197842709674e-002	9.701341e+000
6.460963467709674e-002	9.691873e+000
6.470729092709673e-002	9.682412e+000
6.490260342709672e-002	9.663520e+000
6.509791592709671e-002	9.644664e+000
6.529322842709670e-002	9.625845e+000
6.548854092709669e-002	9.607063e+000
6.568385342709668e-002	9.588318e+000
6.587916592709667e-002	9.569608e+000
6.607447842709666e-002	9.550937e+000
6.626979092709665e-002	9.532300e+000
6.646510342709663e-002	9.513701e+000
6.666041592709662e-002	9.495137e+000
6.685572842709661e-002	9.476611e+000
6.705104092709660e-002	9.458119e+000
6.724635342709659e-002	9.439664e+000
6.744166592709658e-002	9.421246e+000
6.763697842709657e-002	9.402863e+000
6.783229092709656e-002	9.384516e+000
6.802760342709655e-002	9.366205e+000
6.822291592709653e-002	9.347929e+000
6.841822842709652e-002	9.329689e+000
6.851588467709652e-002	9.320582e+000
6.861354092709651e-002	9.311484e+000
6.871119717709651e-002	9.302396e+000
6.880885342709650e-002	9.293316e+000
6.890650967709650e-002	9.284244e+000
6.900416592709649e-002	9.275183e+000
6.910182217709648e-002	9.266130e+000
6.919947842709648e-002	9.257085e+000
6.929713467709647e-002	9.248051e+000
6.939479092709647e-002	9.239040e+000
6.949244717709646e-002	9.230081e+000
6.953371047974484e-002	9.226352e+000
6.957036981101192e-002	9.223133e+000
6.960006500396961e-002	9.220652e+000
6.963101702478819e-002	9.218294e+000
6.966762436945448e-002	9.216003e+000
6.971902839789505e-002	9.214045e+000
6.978449194197485e-002	9.214064e+000
6.985748469037220e-002	9.217871e+000
6.993641909715868e-002	9.226929e+000
7.003407534715868e-002	9.244509e+000
7.013173159715867e-002	9.268071e+000
7.022938784715867e-002	9.296808e+000
7.032704409715866e-002	9.329447e+000
7.042470034715866e-002	9.364705e+000
7.052235659715865e-002	9.401333e+000
7.062001284715865e-002	9.438145e+000
7.071766909715864e-002	9.474032e+000
7.081532534715863e-002	9.507969e+000
7.091298159715863e-002	9.539020e+000
7.101063784715862e-002	9.566347e+000
7.110829409715862e-002	9.589218e+000
7.120595034715861e-002	9.607038e+000
7.130360659715861e-002	9.619380e+000
7.140126284715860e-002	9.626072e+000
7.149891909715860e-002	9.627447e+000
7.158598899087962e-002	9.624834e+000
7.164701002086701e-002	9.621073e+000
7.171948675836778e-002	9.615315e+000
7.174865059765768e-002	9.612759e+000
7.178100247802671e-002	9.609783e+000
7.180982882671601e-002	9.607086e+000
7.183879501486125e-002	9.604346e+000
7.187137181795854e-002	9.601245e+000
7.190673643904132e-002	9.597867e+000
7.195003488883239e-002	9.593722e+000
7.200366947884358e-002	9.588583e+000
7.207763852541120e-002	9.581496e+000
7.217529477541120e-002	9.572145e+000
7.227295102541119e-002	9.562802e+000
7.237060727541118e-002	9.553468e+000
7.246826352541118e-002	9.544143e+000
7.256591977541117e-002	9.534827e+000
7.266357602541117e-002	9.525520e+000
7.276123227541116e-002	9.516223e+000
7.285888852541116e-002	9.506934e+000
7.295654477541115e-002	9.497654e+000
7.305420102541115e-002	9.488384e+000
7.324951352541113e-002	9.469870e+000
7.344482602541112e-002	9.451392e+000
7.373779477541111e-002	9.423743e+000
7.403076352541109e-002	9.396175e+000
7.432373227541107e-002	9.368687e+000
7.461670102541106e-002	9.341280e+000
7.490966977541104e-002	9.313953e+000
7.510498227541103e-002	9.295779e+000
7.539795102541101e-002	9.268586e+000
7.569091977541100e-002	9.241471e+000
7.598388852541098e-002	9.214436e+000
7.627685727541096e-002	9.187480e+000
7.647216977541095e-002	9.169554e+000
7.666748227541094e-002	9.151661e+000
7.676513852541093e-002	9.142729e+000
7.686279477541093e-002	9.133805e+000
7.696045102541092e-002	9.124889e+000
7.705810727541092e-002	9.115982e+000
7.715576352541091e-002	9.107085e+000
7.725341977541091e-002	9.098196e+000
7.735107602541090e-002	9.089315e+000
7.744873227541090e-002	9.080446e+000
7.754638852541089e-002	9.071598e+000
7.761865604090125e-002	9.065099e+000
7.766321320418250e-002	9.061159e+000
7.768795311705962e-002	9.059045e+000
7.771573834365489e-002	9.056803e+000
7.774190943985819e-002	9.054902e+000
7.777433776111069e-002	9.053049e+000
7.782021822889156e-002	9.051695e+000
7.787820320975791e-002	9.052515e+000
7.794298565502512e-002	9.057322e+000
7.801569869862743e-002	9.068265e+000
7.811335494862742e-002	9.091145e+000
7.821101119862742e-002	9.122179e+000
7.830866744862741e-002	9.160749e+000
7.840632369862741e-002	9.205454e+000
7.850397994862740e-002	9.254861e+000
7.860163619862740e-002	9.307568e+000
7.869929244862739e-002	9.362236e+000
7.879694869862738e-002	9.417599e+000
7.889460494862738e-002	9.472470e+000
7.899226119862737e-002	9.525748e+000
7.908991744862737e-002	9.576415e+000
7.918757369862736e-002	9.623538e+000
7.928522994862736e-002	9.666271e+000
7.938288619862735e-002	9.703863e+000
7.948054244862735e-002	9.735660e+000
7.957819869862734e-002	9.761128e+000
7.977351119862733e-002	9.791752e+000
7.987116744862732e-002	9.796915e+000
7.996882369862732e-002	9.796468e+000
8.003102837123571e-002	9.793482e+000
8.010782718850479e-002	9.787744e+000
8.015034304974714e-002	9.784052e+000
8.018446412395809e-002	9.780875e+000
8.021509161887716e-002	9.777957e+000
8.024580247718698e-002	9.774996e+000
8.028146575156991e-002	9.771537e+000
8.032262185171611e-002	9.767531e+000
8.037547390198309e-002	9.762378e+000
8.044674437254450e-002	9.755428e+000
8.054440062254449e-002	9.745907e+000
8.064205687254449e-002	9.736394e+000
8.073971312254448e-002	9.726890e+000
8.083736937254447e-002	9.717396e+000
8.093502562254447e-002	9.707912e+000
8.103268187254446e-002	9.698436e+000
8.113033812254446e-002	9.688969e+000
8.122799437254445e-002	9.679513e+000
8.132565062254445e-002	9.670064e+000
8.142330687254444e-002	9.660625e+000
8.161861937254443e-002	9.641775e+000
8.181393187254442e-002	9.622962e+000
8.200924437254441e-002	9.604185e+000
8.220455687254440e-002	9.585445e+000
8.239986937254439e-002	9.566742e+000
8.269283812254437e-002	9.538756e+000
8.298580687254435e-002	9.510850e+000
8.327877562254434e-002	9.483028e+000
8.357174437254432e-002	9.455286e+000
8.386471312254430e-002	9.427626e+000
8.415768187254429e-002	9.400046e+000
8.435299437254427e-002	9.381704e+000
8.454830687254426e-002	9.363399e+000
8.474361937254425e-002	9.345128e+000
8.493893187254424e-002	9.326894e+000
8.513424437254423e-002	9.308696e+000
8.523190062254422e-002	9.299609e+000
8.532955687254422e-002	9.290532e+000
8.542721312254421e-002	9.281463e+000
8.552486937254421e-002	9.272405e+000
8.562252562254420e-002	9.263354e+000
8.572018187254420e-002	9.254312e+000
8.581783812254419e-002	9.245279e+000
8.591549437254419e-002	9.236255e+000
8.601315062254418e-002	9.227248e+000
8.611080687254417e-002	9.218278e+000
8.616931234522517e-002	9.212956e+000
8.619859757390123e-002	9.210345e+000
8.622663879008058e-002	9.207928e+000
8.625546370996816e-002	9.205578e+000
8.628652005281115e-002	9.203308e+000
8.632539339393432e-002	9.201124e+000
8.638492286525688e-002	9.199489e+000
8.645026266368376e-002	9.200504e+000
8.652253121956183e-002	9.205742e+000
8.660790111288103e-002	9.217484e+000
8.670555736288102e-002	9.237395e+000
8.680321361288101e-002	9.263318e+000
8.690086986288101e-002	9.294265e+000
8.699852611288100e-002	9.328943e+000
8.709618236288100e-002	9.366061e+000
8.719383861288099e-002	9.404371e+000
8.729149486288099e-002	9.442694e+000
8.738915111288098e-002	9.479927e+000
8.748680736288098e-002	9.515054e+000
8.758446361288097e-002	9.547146e+000
8.768211986288096e-002	9.575373e+000
8.777977611288096e-002	9.599015e+000
8.787743236288095e-002	9.617479e+000
8.797508861288095e-002	9.630345e+000
8.807274486288094e-002	9.637443e+000
8.817040111288094e-002	9.638995e+000
8.826805736288093e-002	9.636061e+000
8.832842163383028e-002	9.632287e+000
8.839888998869011e-002	9.626605e+000
8.842218264544374e-002	9.624551e+000
8.845121069235855e-002	9.621877e+000
8.847693148684074e-002	9.619471e+000
8.850542880959536e-002	9.616777e+000
8.853357243773026e-002	9.614099e+000
8.856263363296561e-002	9.611322e+000
8.859725848196319e-002	9.608006e+000
8.863764749578612e-002	9.604132e+000
8.868967229409747e-002	9.599142e+000
8.875938681997884e-002	9.592454e+000
8.885704306997884e-002	9.583092e+000
8.895469931997883e-002	9.573738e+000
8.905235556997883e-002	9.564393e+000
8.915001181997882e-002	9.555057e+000
8.924766806997882e-002	9.545731e+000
8.934532431997881e-002	9.536414e+000
8.944298056997881e-002	9.527106e+000
8.954063681997880e-002	9.517806e+000
8.963829306997879e-002	9.508516e+000
8.973594931997879e-002	9.499235e+000
8.993126181997878e-002	9.480700e+000
9.012657431997877e-002	9.462201e+000
9.041954306997875e-002	9.434520e+000
9.071251181997873e-002	9.406920e+000
9.100548056997872e-002	9.379401e+000
9.129844931997870e-002	9.351964e+000
9.159141806997868e-002	9.324605e+000
9.178673056997867e-002	9.306411e+000
9.207969931997866e-002	9.279185e+000
9.237266806997864e-002	9.252040e+000
9.266563681997862e-002	9.224974e+000
9.295860556997861e-002	9.197987e+000
9.315391806997860e-002	9.180041e+000
9.334923056997858e-002	9.162128e+000
9.344688681997858e-002	9.153185e+000
9.354454306997857e-002	9.144250e+000
9.364219931997857e-002	9.135325e+000
9.373985556997856e-002	9.126408e+000
9.383751181997856e-002	9.117500e+000
9.393516806997855e-002	9.108601e+000
9.403282431997855e-002	9.099709e+000
9.413048056997854e-002	9.090830e+000
9.422813681997853e-002	9.081981e+000
9.431496988155674e-002	9.074176e+000
9.434667212416183e-002	9.071386e+000
9.437649715430857e-002	9.068864e+000
9.440559720246082e-002	9.066566e+000
9.443285618832840e-002	9.064686e+000
9.446874131592864e-002	9.062934e+000
9.452594085175457e-002	9.062081e+000
9.458751807401650e-002	9.064265e+000
9.465372964725884e-002	9.071085e+000
9.473696928619249e-002	9.086214e+000
9.483462553619249e-002	9.112032e+000
9.493228178619248e-002	9.145670e+000
9.502993803619247e-002	9.186150e+000
9.512759428619247e-002	9.232058e+000
9.522525053619246e-002	9.281981e+000
9.532290678619246e-002	9.334548e+000
9.542056303619245e-002	9.388457e+000
9.551821928619245e-002	9.442483e+000
9.561587553619244e-002	9.495481e+000
9.571353178619244e-002	9.546391e+000
9.581118803619243e-002	9.594238e+000
9.590884428619242e-002	9.638134e+000
9.600650053619242e-002	9.677280e+000
9.610415678619241e-002	9.710976e+000
9.620181303619241e-002	9.738631e+000
9.629946928619240e-002	9.759785e+000
9.639712553619240e-002	9.774167e+000
9.649478178619239e-002	9.781788e+000
9.659243803619239e-002	9.783371e+000
9.666942788670793e-002	9.780880e+000
9.673355249783015e-002	9.776685e+000
9.679908555386667e-002	9.771262e+000
9.683446097401990e-002	9.768052e+000
9.686170754609005e-002	9.765480e+000
9.688939024322503e-002	9.762829e+000
9.692037114936437e-002	9.759838e+000
9.695388623256737e-002	9.756587e+000
9.699472116362096e-002	9.752615e+000
9.704514242400091e-002	9.747706e+000
9.711444231170106e-002	9.740957e+000
9.721209856170106e-002	9.731450e+000
9.730975481170105e-002	9.721952e+000
9.740741106170105e-002	9.712462e+000
9.750506731170104e-002	9.702982e+000
9.760272356170104e-002	9.693511e+000
9.770037981170103e-002	9.684049e+000
9.779803606170102e-002	9.674597e+000
9.789569231170102e-002	9.665154e+000
9.799334856170101e-002	9.655720e+000
9.809100481170101e-002	9.646295e+000
9.828631731170100e-002	9.627473e+000
9.848162981170099e-002	9.608688e+000
9.877459856170097e-002	9.580578e+000
9.906756731170095e-002	9.552551e+000
9.936053606170094e-002	9.524606e+000
9.965350481170092e-002	9.496743e+000
9.994647356170090e-002	9.468960e+000
1.000000000000000e-001	9.463892e+000
Step Information: C=10m  (Run: 4/4)
0.000000000000000e+000	0.000000e+000
1.011712147041660e-009	0.000000e+000
1.929287984565890e-007	0.000000e+000
3.848927509654794e-007	0.000000e+000
7.688206559832600e-007	0.000000e+000
1.536676466018822e-006	0.000000e+000
3.072388086089945e-006	0.000000e+000
6.143811326232191e-006	0.000000e+000
9.843181711867447e-006	0.000000e+000
1.384280068183891e-005	0.000000e+000
1.752010502272358e-005	0.000000e+000
2.194471600601700e-005	0.000000e+000
2.703174356060087e-005	0.000000e+000
3.315460863109464e-005	0.000000e+000
4.003061968883786e-005	0.000000e+000
4.785529292933124e-005	0.000000e+000
5.631833399084899e-005	0.000000e+000
6.548601874102371e-005	0.000000e+000
7.507843164658610e-005	0.000000e+000
8.510648380587695e-005	0.000000e+000
9.536740388621055e-005	0.000000e+000
1.058646038793574e-004	0.000000e+000
1.164718937733460e-004	0.000000e+000
1.271974177931365e-004	0.000000e+000
1.379694679170268e-004	0.000000e+000
1.487989842794681e-004	0.000000e+000
1.596469686047983e-004	0.000000e+000
1.705238323720845e-004	2.980232e-008
1.814086984024521e-004	2.980232e-008
1.923100230385215e-004	5.960464e-008
2.032169104855328e-004	1.192093e-007
2.141361466185158e-004	2.384186e-007
2.250630798088420e-004	3.576279e-007
2.360045241606428e-004	6.556511e-007
2.469618766400847e-004	1.072884e-006
2.579461770709359e-004	1.847744e-006
2.689698646464834e-004	3.278255e-006
2.800592348106688e-004	5.602837e-006
2.912549561265271e-004	9.536743e-006
3.026287569461841e-004	1.627207e-005
3.142983429123038e-004	2.789497e-005
3.264604783656815e-004	4.774332e-005
3.394346621580551e-004	8.237362e-005
3.537356509870423e-004	1.430511e-004
3.701203939674123e-004	2.525449e-004
3.899989633981651e-004	4.586577e-004
4.154721304059991e-004	8.662343e-004
4.501851208856145e-004	1.725316e-003
5.006782868080936e-004	3.645062e-003
5.701902263453266e-004	7.661819e-003
6.678464763453266e-004	1.579356e-002
7.655027263453266e-004	2.682626e-002
8.631589763453266e-004	4.098928e-002
9.608152263453266e-004	5.825830e-002
1.058471476345327e-003	7.858801e-002
1.156127726345327e-003	1.019201e-001
1.253783976345327e-003	1.281877e-001
1.351440226345327e-003	1.573169e-001
1.449096476345327e-003	1.892281e-001
1.546752726345327e-003	2.238359e-001
1.644408976345327e-003	2.610512e-001
1.742065226345327e-003	3.007798e-001
1.839721476345327e-003	3.429239e-001
1.937377726345327e-003	3.873832e-001
2.132690226345328e-003	4.828246e-001
2.328002726345328e-003	5.862336e-001
2.523315226345328e-003	6.966958e-001
2.816283976345328e-003	8.735309e-001
3.109252726345328e-003	1.060772e+000
3.402221476345329e-003	1.254992e+000
3.695190226345329e-003	1.452698e+000
3.988158976345329e-003	1.650383e+000
4.281127726345328e-003	1.844568e+000
4.574096476345327e-003	2.031842e+000
4.867065226345326e-003	2.208910e+000
5.160033976345325e-003	2.372635e+000
5.453002726345324e-003	2.520076e+000
5.745971476345323e-003	2.648531e+000
6.038940226345321e-003	2.755584e+000
6.331908976345320e-003	2.839153e+000
6.624877726345319e-003	2.897569e+000
6.820190226345319e-003	2.921995e+000
6.917846476345318e-003	2.929828e+000
7.015502726345318e-003	2.934836e+000
7.113158976345318e-003	2.937554e+000
7.156014059345040e-003	2.938054e+000
7.180823910138006e-003	2.938113e+000
7.211504739533288e-003	2.938093e+000
7.218603501568255e-003	2.938080e+000
7.228451894319130e-003	2.938056e+000
7.238061701395443e-003	2.938031e+000
7.248634361935394e-003	2.938003e+000
7.258317658976653e-003	2.937976e+000
7.268328978624005e-003	2.937947e+000
7.280272281641646e-003	2.937913e+000
7.294034114790122e-003	2.937873e+000
7.311373244598786e-003	2.937822e+000
7.333598476227723e-003	2.937757e+000
7.365101045030167e-003	2.937665e+000
7.414073898896480e-003	2.937521e+000
7.504613833840989e-003	2.937255e+000
7.602270083840988e-003	2.936968e+000
7.699926333840988e-003	2.936681e+000
7.992895083840988e-003	2.935821e+000
8.188207583840987e-003	2.935248e+000
8.481176333840986e-003	2.934388e+000
8.676488833840985e-003	2.933815e+000
8.774145083840985e-003	2.933528e+000
8.871801333840985e-003	2.933242e+000
8.969457583840984e-003	2.932955e+000
9.016045160696831e-003	2.932819e+000
9.045636900438484e-003	2.932732e+000
9.063461129613048e-003	2.932680e+000
9.078431207125322e-003	2.932636e+000
9.092077112663053e-003	2.932596e+000
9.105063757954605e-003	2.932559e+000
9.118826362577376e-003	2.932519e+000
9.131366541662545e-003	2.932483e+000
9.143907806463311e-003	2.932448e+000
9.156220456344044e-003	2.932415e+000
9.168667463111877e-003	2.932384e+000
9.181491554241163e-003	2.932356e+000
9.195127150218320e-003	2.932335e+000
9.210381298188478e-003	2.932327e+000
9.229118897368181e-003	2.932356e+000
9.257131073293529e-003	2.932510e+000
9.294904306027779e-003	2.932961e+000
9.335265323161712e-003	2.933829e+000
9.385840904853633e-003	2.935619e+000
9.460494581250452e-003	2.939690e+000
9.655807081250451e-003	2.957694e+000
9.851119581250451e-003	2.986843e+000
1.004643208125045e-002	3.026847e+000
1.024174458125045e-002	3.077038e+000
1.043705708125045e-002	3.136644e+000
1.063236958125045e-002	3.204823e+000
1.082768208125045e-002	3.280681e+000
1.102299458125045e-002	3.363278e+000
1.121830708125045e-002	3.451642e+000
1.141361958125045e-002	3.544771e+000
1.160893208125044e-002	3.641645e+000
1.170658833125044e-002	3.691164e+000
1.180424458125044e-002	3.741230e+000
1.190190083125044e-002	3.791714e+000
1.199955708125044e-002	3.842484e+000
1.209721333125044e-002	3.893409e+000
1.219486958125044e-002	3.944360e+000
1.229252583125044e-002	3.995208e+000
1.239018208125044e-002	4.045821e+000
1.248783833125044e-002	4.096072e+000
1.258549458125044e-002	4.145836e+000
1.268315083125044e-002	4.194984e+000
1.278080708125044e-002	4.243391e+000
1.287846333125044e-002	4.290935e+000
1.297611958125044e-002	4.337495e+000
